employee_id,first_name,last_name,gender,date_of_birth,email,phone,department_id,department_name,job_title,employment_type,join_date,salary,status,location,manager_id,years_experience
EMP000805,Bhanuka,Martin,male,13/07/1970,emp000805@company.lk,0727123588,D003,Sales,Regional Sales Lead,Full-Time,01-31-2018,311860.2,Inactive,Galle,EMP014383,27
EMP019774,Iresha,Hettiarachchi,Male,09-05-1997,emp019774@company.lk,0731042280,D001,Enginering,Solution Architect,Full-Time,11-30-2010,321521.76,active,Negombo,EMP005534,4
EMP005028,Olivia,Seneviratne,MALE,1980-06-14,emp005028@company.lk,0738402819,D004,MARKETING,Brand Manager,,"July 09, 2015",93319.87,Active,Jaffna,EMP013187,16
EMP001267,,Wickramasinghe,m,1975-01-27,emp001267@company.lk,0792629613,D006,Operatons,Operations Executive,permanent,2012/11/06,178256.55,Inactive,Jaffna,EMP018095,6
EMP010901,Chamath,Samaraweera,Male,"March 17, 1992",emp010901@company.lk,0731708718,D010,Research & Dev,Lab Technician,Part-Time,2023/03/12,316668.16,On Leave,,EMP019428,20
EMP012745,Dasun,Weerasinghe,Man,1989-07-04,emp012745@company.lk,0792024218,D010,Research & Dev,Innovation Lead,,11 Jan 2020,,Inactive,,EMP013968,15
EMP002671,Chathura,Harris,FEMALE,1978-04-12,emp002671@company.lk,N/A,D005,Finance,Finance Analyst,,10 Jul 2024,251419.77,terminated,Kandy,EMP003580,24
EMP003969,Ravindu,Silva,F,28/09/1973,emp003969@company.lk,0746586086,D001,Engineering,Tech Lead,permanent,30/06/2011,237458.59,terminated,Gampaha,EMP016020,7
EMP000417,Daniel,Weerasinghe,F,12-10-1986,emp000417@company.lk,0767834613,D004,Marketing,SEO Specialist,permanent,12/09/2010,46741.54,active,Jaffna,,
EMP002844,Olivia,Garcia,MALE,06-30-2000,emp002844@company.lk,0743694191,D003,Sale,Sales Executive,,05 Jun 2020,55905.44,ACTIVE,Kurunegala,EMP017064,17
EMP006269,Chris,Gunasekara,M,,,0723838511,D001,Enginering,Solution Architect,CONTRACT,08-29-2017,233265.12,Active,Colombo,EMP009146,27
EMP010817,Yomal,Wickramasinghe,female,1986-07-03,emp010817@company.lk,0758236309,D006,OPERATIONS,Operations Executive,full-time,2016/09/25,150465.11,Terminated,Kandy,EMP019649,12
EMP010211,Pasindu,Thomas,MALE,25/11/1986,emp010211@company.lk,N/A,D012,Proc,Purchasing Executive,CONTRACT,11-09-2021,236965.89,on leave,Galle,EMP019109,6
EMP018977,Nuwan,Wickramasinghe,M,29/05/1972,emp018977@company.lk,0721890103,D007,customer support,Support Team Lead,Full-Time,18/07/2014,118347.9,Active,Kurunegala,EMP008380,1
EMP010159,Buddhika,Dassanayake,Woman,1989/02/09,emp010159@company.lk,0739948823,D010,Research and Development,Innovation Lead,Part-Time,23 Nov 2014,271284.78,Terminated,Jaffna,EMP004985,9
EMP002544,Amelia,Dissanayake,FEMALE,29/11/1971,emp002544@company.lk,N/A,D002,Humaan Resources,HR Analyst,full-time,"May 11, 2019",315659.79,Terminated,Colombo,EMP017753,22
EMP015190,Buddhika,Hettiarachchi,female,"October 16, 1983",emp015190@company.lk,N/A,D012,PROCUREMENT,Category Analyst,,16 Dec 2010,172675.37,On Leave,Kandy,EMP014625,10
EMP012924,Lakshmi,Wickramasinghe,F,"December 14, 1976",emp012924@company.lk,0716015887,D012,Procurement,SUPPLY MANAGER,,2014/06/22,59709.54,ACTIVE,Gampaha,EMP005629,10
EMP017340,James,Jayasuriya,f,1972-02-08,emp017340@company.lk,0747037372,D002,human resources,Recruiter,permanent,"January 18, 2010",,terminated,Colombo,EMP009982,16
EMP013356,Piumali,Anderson,f,1995/10/31,emp013356@company.lk,0799770493,D008,it,IT Support,Contract,2014/03/02,98314.82,ACTIVE,Galle,,0
EMP007788,Dilani,Mendis,MALE,08/05/1996,,N/A,D001,Eng,Tech Lead,Part-Time,"February 16, 2018",268443.71,on leave,Kandy,EMP003211,8
EMP006632,Ryan,Hettiarachchi,f,,emp006632@company.lk,0784051468,D009,legal,Legal Analyst,Full-Time,02-15-2015,,on leave,Matara,EMP017294,23
EMP015017,Charlotte,Martin,Woman,1975-04-09,emp015017@company.lk,0791395551,D009,Law,Compliance Officer,full-time,19/07/2021,194423.02,active,Gampaha,EMP013292,16
EMP019634,Thisari,Pathirana,Male,21/10/1978,emp019634@company.lk,0791988166,D003,Sales,SALES COORDINATOR,CONTRACT,30 Jan 2021,62864.89,terminated,Kurunegala,EMP011885,13
EMP001826,Malini,Silva,F,1977/07/18,emp001826@company.lk,0724882321,D001,engineering,Tech Lead,Full-Time,2021-02-08,339336.58,on leave,Galle,EMP012050,13
EMP016717,Samantha,Miller,female,07-21-1979,emp016717@company.lk,0724095766,D001,Engineering,Junior Developer,Part-Time,09-12-2011,214331.81,Inactive,Negombo,EMP002348,5
EMP019093,Tharushi,Karunaratne,male,1991-01-02,emp019093@company.lk,0751306864,D002,HR,Compensation Analyst,Part-Time,2014-10-30,79218.49,active,Kurunegala,EMP012083,6
EMP001268,Chamath,Wickramasinghe,female,1991-02-23,emp001268@company.lk,0785479078,D010,Research & Dev,Lab Technician,Permanent,2014-09-28,301018.33,Terminated,Kandy,EMP019243,9
EMP013946,Alex,,Female,1993/12/12,emp013946@company.lk,0711512742,D009,Law,Legal Counsel,Part-Time,"April 28, 2023",133035.8,On Leave,Negombo,EMP011875,0
EMP003708,Oshadi,Weerasinghe,Female,1973/04/04,emp003708@company.lk,0795586107,D011,Administration,Records Officer,Full-Time,2017-06-09,100625.13,On Leave,Galle,EMP017800,13
EMP011825,Amali,Thomas,F,1976/01/13,emp011825@company.lk,0734520595,D006,Ops,OPERATIONS MANAGER,Part-Time,04-10-2018,274301.8,active,Galle,EMP001761,6
EMP007084,Hiruni,Fernando,Male,1995/11/01,emp007084@company.lk,0730240770,D002,H.R.,HR Analyst,Full-Time,2018/03/22,108361.99,terminated,Colombo,EMP006443,18
EMP007322,Chamath,Wijesinghe,MALE,08-13-1994,emp007322@company.lk,0773692103,D007,customer support,Technical Support Engineer,Part-Time,"October 23, 2020",110672.85,On Leave,Matara,EMP003179,0
EMP002709,Menaka,Wickramasinghe,female,2000-02-11,,0723491686,D008,I.T.,Network Engineer,CONTRACT,2015/03/06,239974.11,active,Kandy,,14
EMP012894,Gayan,Pathirana,F,1977/03/06,emp012894@company.lk,0798062047,D010,r&d,Research Scientist,Part-Time,"June 30, 2011",156816.19,active,Matara,EMP004409,2
EMP005768,Isabella,Karunaratne,F,1973/09/03,emp005768@company.lk,0787101709,D001,Enginering,Tech Lead,permanent,2012-02-12,61462.59,ACTIVE,Kandy,EMP016044,29
EMP017744,Nethmi,Wilson,Female,,emp017744@company.lk,0784793018,D004,Mktg,SEO Specialist,Part-Time,16 Nov 2022,46625.49,Active,Gampaha,EMP017506,19
EMP000045,Malini,Senanayake,Female,1975/04/05,emp000045@company.lk,0761124122,D005,Fin,Payroll Officer,,"February 23, 2013",270867.05,active,Kandy,EMP018067,6
EMP013799,Lasith,Wijesinghe,MALE,"August 13, 1991",emp013799@company.lk,0721361393,D010,RnD,Research Scientist,Full-Time,2014-11-11,181301.05,Terminated,Galle,EMP005412,7
EMP005823,Emma,Wimalasuriya,Male,19 Sep 1983,emp005823@company.lk,0711050805,D012,Procurement,Vendor Manager,full-time,2022-08-07,208252.57,Active,Kurunegala,EMP018742,22
EMP001100,Buddhika,Perera,m,04/12/1989,emp001100@company.lk,0795752856,D003,Slaes,Sales Executive,Contract,"August 24, 2014",201774.68,Inactive,Jaffna,EMP003800,24
EMP014366,Shehan,Thomas,m,1994/04/05,emp014366@company.lk,0765764158,D002,H.R.,Compensation Analyst,Contract,13 Feb 2013,218161.75,ACTIVE,Kurunegala,EMP003028,10
EMP004086,Kumari,Dissanayake,f,15 Feb 1988,emp004086@company.lk,0721502426,D007,CS,Senior Support Agent,permanent,2020-11-13,199938.94,active,Galle,EMP008432,26
EMP012794,Asanka,Johnson,MALE,1980/05/03,emp012794@company.lk,0719575639,D009,LEGAL,Contract Manager,full-time,08/04/2024,185023.66,active,Kurunegala,EMP018102,21
EMP012730,Bhanuka,Wickramasinghe,Male,29 Dec 1973,emp012730@company.lk,0774124310,D011,admin,Office Manager,,2020-07-26,156450.68,Inactive,Kurunegala,,19
EMP018039,Emma,Perera,male,06-23-1977,emp018039@company.lk,0730370564,D003,SALES,SALES MANAGER,CONTRACT,"November 17, 2016",327817.3,terminated,Colombo,EMP003055,7
EMP013888,Arjun,Fernando,F,"July 12, 1980",emp013888@company.lk,N/A,D008,IT,Network Engineer,Contract,01-31-2020,186611.85,on leave,Negombo,EMP013844,11
EMP015471,Thilina,Gunawardena,Female,"January 15, 1995",emp015471@company.lk,0768500805,D012,procurement,Category Analyst,permanent,01 Jan 2010,313778.5,ACTIVE,,EMP009217,23
EMP004826,Piumali,Liyanage,Male,1990/12/27,,0761712566,D002,Humaan Resources,Compensation Analyst,Full-Time,2019-03-06,227020.2,Active,Kurunegala,EMP019660,29
EMP018202,,Pathirana,MALE,"January 05, 1995",emp018202@company.lk,0767177894,D006,Ops,Logistics Coordinator,,"November 16, 2021",114091.32,Inactive,Colombo,EMP004623,25
EMP009108,,Johnson,M,"March 31, 1972",emp009108@company.lk,N/A,D005,finance,Finance Analyst,permanent,14/05/2015,298661.63,On Leave,Matara,EMP011567,18
EMP012396,Ravindu,Abeywickrama,F,09-06-1971,emp012396@company.lk,0729239672,D010,R&D,Product Developer,Permanent,14 Jul 2020,180897.59,On Leave,Matara,EMP016187,3
EMP011466,Isuru,Davis,m,1984-11-09,emp011466@company.lk,0782730384,D008,Info Tech,System Admin,Part-Time,"March 01, 2021",208479.38,ACTIVE,Kandy,,5
EMP006977,Lakshmi,Martin,F,24/02/2000,emp006977@company.lk,0738939336,D007,Customer service,Support Team Lead,Permanent,01-09-2015,289336.27,terminated,Galle,EMP018311,1
EMP004785,Arjun,Gunasekara,female,"October 11, 1972",emp004785@company.lk,0729661534,D011,admin,Office Manager,Permanent,30/10/2012,142722.16,On Leave,Matara,EMP017200,0
EMP019328,James,Jones,male,"December 10, 1986",emp019328@company.lk,0794162479,D008,Info Tech,System Admin,full-time,2019-12-03,204478.59,On Leave,Jaffna,EMP002673,
EMP013966,,Weerasinghe,FEMALE,01-14-1993,emp013966@company.lk,0739282791,D059,Operations,Logistics Coordinator,Contract,30 May 2016,109991.22,ACTIVE,Galle,EMP006816,4
EMP002088,Suresh,,Male,15/06/1989,emp002088@company.lk,N/A,D008,it,Network Engineer,permanent,03-16-2020,50086.72,On Leave,Gampaha,EMP017969,25
EMP001902,Chamara,Jayasuriya,f,1990-07-29,emp001902@company.lk,0732381788,D001,Engineering,Tech Lead,Full-Time,03-26-2010,256908.99,ACTIVE,Jaffna,EMP012985,28
EMP000065,Mohamed,Gunasekara,M,,emp000065@company.lk,0768376726,D012,procurement,Purchasing Executive,Full-Time,2011-12-26,58721.61,On Leave,Galle,EMP004679,21
EMP001329,Dhanuka,Gunasekara,m,1992/08/23,emp001329@company.lk,N/A,D011,admin,Admin Executive,Part-Time,"January 27, 2024",175539.73,on leave,Kandy,EMP004618,27
EMP005706,Yomal,Wijesinghe,f,1970-11-09,emp005706@company.lk,0769603395,D005,Fin,Accountant,Permanent,29 Mar 2021,50099.55,on leave,Kandy,EMP019650,26
EMP017294,Rashmi,Senanayake,Man,1986-11-05,emp017294@company.lk,0720496434,D009,LEGAL,Paralegal,,2020/11/17,227288.74,Active,Negombo,EMP004652,15
EMP006867,Hiruni,Miller,M,1980/11/14,emp006867@company.lk,0754618446,D007,Customer service,Support Team Lead,Contract,31/03/2022,128746.66,Active,Colombo,EMP002204,23
EMP008888,Chamath,Davis,Woman,19/02/1976,emp008888@company.lk,0788499436,D009,LEGAL,Paralegal,CONTRACT,"September 27, 2014",167611.01,Inactive,Kurunegala,EMP011078,4
EMP004968,Sanduni,Rajapaksa,MALE,28 Mar 1994,emp004968@company.lk,0770010982,D009,legal,Contract Manager,full-time,2014-02-18,339507.46,Inactive,,EMP012200,
EMP010359,Suresh,Gunawardena,m,"April 20, 1982",emp010359@company.lk,0787402790,D002,Humaan Resources,HR Analyst,full-time,"June 30, 2011",220427.99,on leave,,EMP004288,
EMP013287,Ava,Ranasinghe,Male,26/08/1973,,0748973490,D010,Research and Development,Product Developer,Permanent,"April 14, 2020",237295.13,Inactive,Gampaha,,8
EMP000296,Hiruni,Jayawardena,F,1981-03-31,emp000296@company.lk,0743064092,D011,admin,Office Manager,Part-Time,05-14-2021,324677.63,ACTIVE,Colombo,EMP019852,
EMP004651,Anjali,Gunasekara,f,19 May 1986,,0751367885,D003,Sales,Sales Executive,CONTRACT,08-01-2020,192939.31,Active,Negombo,,4
EMP014382,Arjun,Hettiarachchi,female,03 Mar 1995,emp014382@company.lk,0797552312,D007,Customer Support,Support Agent,CONTRACT,2014/05/18,115639.02,Terminated,Galle,EMP001988,27
EMP001581,Dilani,,Male,"April 03, 1981",emp001581@company.lk,0720627691,D007,CS,Support Team Lead,Permanent,10/01/2014,303453.38,Inactive,Negombo,EMP008428,25
EMP010279,Bhanuka,Jayawardena,male,1970/04/10,emp010279@company.lk,N/A,D007,CS,Support Agent,Contract,18 Jan 2018,,Active,Negombo,EMP002478,23
EMP013904,Ravindu,Kodituwakku,Female,18 Feb 1977,emp013904@company.lk,0794779445,D009,legal,Legal Counsel,Contract,2024/06/11,273141.96,active,Colombo,EMP019285,4
EMP015467,Kasun,Ranasinghe,Female,02/10/1983,emp015467@company.lk,0795035811,D001,Enginering,DevOps Engineer,Part-Time,04-02-2021,322290.3,Active,Gampaha,EMP014854,12
EMP014369,Rajith,Harris,F,01-01-1981,emp014369@company.lk,0799161420,D007,Cust Support,Support Agent,CONTRACT,31/12/2012,117963.4,on leave,,EMP014152,10
EMP004115,Avanthi,Hettiarachchi,f,12-02-1980,emp004115@company.lk,0768399351,D007,Customer Support,Support Team Lead,Full-Time,2024-04-08,218254.9,on leave,Galle,EMP017543,3
EMP008865,Hasini,Bandara,f,07-05-1981,emp008865@company.lk,0766474470,D006,Operatons,Operations Executive,permanent,2023/06/16,253535.73,active,Colombo,EMP005047,23
EMP006392,Dasun,Jackson,F,02 Dec 1982,emp006392@company.lk,N/A,D005,Fiance,Accountant,CONTRACT,2019/09/16,115991.73,on leave,Negombo,EMP005192,18
EMP008908,Tharushi,Perera,male,2000-03-11,emp008908@company.lk,N/A,D012,PROCUREMENT,Procurement Officer,Permanent,"March 08, 2016",104805.69,On Leave,Kurunegala,EMP015381,6
EMP017637,Dinesh,Jackson,MALE,07-04-1977,emp017637@company.lk,0794673714,D008,I.T.,Network Engineer,Part-Time,02/05/2011,99583.39,On Leave,Negombo,EMP014595,11
EMP009927,Gayan,Dissanayake,Male,28/01/1974,emp009927@company.lk,0731013696,D008,IT,IT SUPPORT,full-time,2020-10-29,83742.96,Inactive,Kandy,EMP016811,30
EMP008396,Ashan,Abeywickrama,f,1984-01-21,emp008396@company.lk,0740098402,D002,human resources,Compensation Analyst,Permanent,01-27-2014,128716.25,Active,Gampaha,EMP010621,6
EMP015249,Avanthi,Ranasinghe,female,"September 11, 1972",emp015249@company.lk,0799886276,D007,customer support,Customer Success Manager,permanent,02-22-2012,183212.63,terminated,Jaffna,EMP011667,7
EMP002162,Ruwani,Fernando,Woman,04-29-1989,emp002162@company.lk,0716463470,D012,Proc,Procurement Officer,Permanent,07 Jan 2015,238084.35,Active,Jaffna,EMP018982,21
EMP000194,Daniel,Jayasuriya,M,"August 23, 1990",,N/A,D008,I.T.,System Admin,CONTRACT,11 Aug 2012,181949.54,active,Kurunegala,EMP011807,29
EMP009508,Rashmi,Wijesinghe,f,"March 18, 2000",emp009508@company.lk,0729039452,D005,finance,Finance Manager,full-time,"June 06, 2023",165746.47,active,Kurunegala,EMP018046,25
EMP010780,Ruwani,Karunaratne,Female,08-04-1989,emp010780@company.lk,0765073620,D008,Info Tech,Cybersecurity Analyst,permanent,2019/01/17,74860.72,terminated,Kurunegala,,9
EMP019506,Dasun,Abeywickrama,Man,1994/06/25,emp019506@company.lk,0740960656,D010,RnD,Innovation Lead,Full-Time,01-01-2019,277858.17,active,Jaffna,EMP001770,22
EMP013918,Michael,Ilangasinghe,MALE,05-13-1985,,0744530072,D009,Legel,Legal Analyst,CONTRACT,11 Nov 2019,88592.53,Terminated,Kandy,EMP011639,20
EMP016560,Ravindu,Taylor,female,31/05/1984,emp016560@company.lk,0762157039,D002,H.R.,Compensation Analyst,Part-Time,2022/01/24,115605.87,Active,Galle,,4
EMP002350,David,Jackson,M,06-30-1975,emp002350@company.lk,0711229796,D010,r&d,Research Scientist,Full-Time,2010/07/09,211828.33,ACTIVE,Negombo,EMP004727,12
EMP018375,James,Smith,female,09-25-1999,emp018375@company.lk,0731822782,D008,I.T.,IT Manager,CONTRACT,12-18-2011,90885.14,Inactive,Kurunegala,EMP001471,3
EMP009623,Mohamed,Fernando,male,12-16-1975,emp009623@company.lk,0762600355,D001,ENGINEERING,QA Engineer,,15/05/2011,197637.5,on leave,Negombo,EMP012040,21
EMP018325,Navodya,Perera,Female,23/08/1974,emp018325@company.lk,0750712506,D004,Mktg,Digital Marketer,Permanent,2012-01-02,111757.18,terminated,Gampaha,EMP004240,6
EMP006681,Yomal,Wijesinghe,Man,1977-07-17,,0763839765,D003,Sale,Sales Executive,,"March 19, 2014",,Active,Jaffna,,30
EMP018677,Menaka,Bandara,F,10-17-1989,emp018677@company.lk,0797395134,D003,Sale,Account Manager,CONTRACT,2019/03/04,199018.35,ACTIVE,Jaffna,EMP008858,0
EMP012143,Nadeesha,Perera,female,18/10/1980,emp012143@company.lk,0763156341,D010,r&d,R&D Engineer,,2019-09-09,283391.78,Terminated,Galle,EMP006604,10
EMP019996,Tharushi,Jayawardena,female,02-10-1973,,0793042465,D010,RnD,Product Developer,Full-Time,"February 08, 2016",346569.2,ACTIVE,,EMP019615,7
EMP019060,Avanthi,Fernando,male,1991-05-28,emp019060@company.lk,0744934590,D008,Information Technology,Cloud Engineer,Part-Time,21 Apr 2018,322781.0,Inactive,Kurunegala,EMP013219,11
EMP003857,Lakshmi,Ranasinghe,M,14/09/1974,emp003857@company.lk,N/A,D012,Proc,Procurement Officer,Contract,07-24-2013,286047.46,terminated,Jaffna,EMP014428,14
EMP014080,Lakshmi,Dassanayake,Female,"March 20, 1996",emp014080@company.lk,0780407094,D008,Info Tech,Network Engineer,full-time,03/09/2010,,terminated,Kurunegala,,3
EMP013118,Michael,Mendis,M,"July 20, 1979",emp013118@company.lk,0710953359,D003,Sale,Account Manager,permanent,2020-03-24,277663.55,active,Galle,EMP008995,27
EMP010756,Sophia,Garcia,MALE,1980/02/24,emp010756@company.lk,0721253143,D002,H.R.,HR MANAGER,full-time,2015/02/22,247588.19,Inactive,Galle,EMP015219,7
EMP019559,Rajith,Jones,female,2000-08-09,,0721585474,D006,operations,Process Engineer,full-time,08-14-2015,328507.29,On Leave,,,2
EMP013753,Kasun,Ranasinghe,MALE,02-12-1987,emp013753@company.lk,0721697043,D003,Sales,Account Manager,Permanent,10-06-2015,141245.87,active,Negombo,EMP013611,14
EMP002503,Yomal,Miller,m,"May 13, 1971",emp002503@company.lk,0735860278,D009,legal,Contract Manager,permanent,2020-01-24,295804.42,terminated,Matara,EMP011792,11
EMP007600,Kavindu,Kodituwakku,MALE,"April 02, 1986",emp007600@company.lk,0715020663,D006,Ops,Logistics Coordinator,Part-Time,2011/12/06,270006.03,Active,Galle,EMP000050,19
EMP017961,Chathura,Weerasinghe,Female,28 Dec 1994,emp017961@company.lk,0718010120,D004,Marketing,Digital Marketer,Part-Time,12-24-2017,155936.06,Terminated,Colombo,EMP005619,25
EMP016967,Priya,Jones,Female,1977/08/07,emp016967@company.lk,0726921440,D002,Humaan Resources,HR Manager,CONTRACT,2022-01-22,102594.77,On Leave,Kurunegala,,1
EMP001216,Isabella,Seneviratne,Male,02 Sep 1976,emp001216@company.lk,0749068079,D005,FINANCE,Finance Analyst,Full-Time,2024/06/29,306610.82,On Leave,Jaffna,EMP017809,14
EMP001227,Lakshmi,Dassanayake,male,"February 16, 1971",emp001227@company.lk,0746019090,D008,IT,Cloud Engineer,Full-Time,"August 10, 2020",43243.87,On Leave,Kurunegala,EMP000374,12
EMP017748,Roshan,Senanayake,f,16 Dec 1989,emp017748@company.lk,0750738955,D005,Fin,Budget Analyst,CONTRACT,10-12-2022,204566.54,Inactive,Negombo,EMP016517,9
EMP009678,Chathura,Mendis,MALE,1980-11-05,emp009678@company.lk,0746096197,D008,Information Technology,IT Support,Contract,30 Mar 2014,85595.57,Active,Kurunegala,EMP012323,14
EMP004551,Fathima,Weerasinghe,m,"February 27, 1979",emp004551@company.lk,0725815452,D008,it,System Admin,Full-Time,"August 13, 2015",,active,Negombo,EMP017789,0
EMP007658,Hasini,Hettiarachchi,f,2000-06-24,,N/A,D002,HR,HR Manager,Contract,19 Oct 2022,317674.4,ACTIVE,Kurunegala,EMP004143,18
EMP006226,Shalini,Gamage,female,09-01-1983,emp006226@company.lk,0723908555,D061,SALES,Sales Coordinator,CONTRACT,02-02-2022,191274.82,Active,Kandy,EMP001979,29
EMP018061,James,Abeywickrama,Male,01-12-1996,emp018061@company.lk,0730429735,D007,CS,Support Team Lead,Full-Time,2014/01/05,101699.11,Terminated,Kandy,EMP004294,28
EMP003152,Bhanuka,Abeywickrama,FEMALE,01-30-1996,emp003152@company.lk,0714236690,D004,Marketting,Marketing Executive,Part-Time,2024-04-30,237890.96,Active,Kurunegala,EMP017959,17
EMP004043,Navodya,Wijesinghe,f,08-03-1975,emp004043@company.lk,0726952243,D006,OPERATIONS,Supply Chain Analyst,Permanent,2015/01/21,148941.2,active,Negombo,EMP007876,11
EMP004598,Fathima,Kodituwakku,MALE,04 Feb 1998,emp004598@company.lk,0790621400,D008,I.T.,System Admin,Part-Time,2016-09-29,36728.56,ACTIVE,Kurunegala,EMP007458,0
EMP016352,Lakshmi,Johnson,f,"October 27, 1988",emp016352@company.lk,0745911273,D012,Proc,Procurement Officer,Full-Time,25 Jan 2014,341432.91,Terminated,Kandy,EMP000014,22
EMP003615,Mia,Amarasinghe,Male,1972/04/05,,0782858722,D007,CS,Customer Success Manager,Full-Time,2016/08/10,126093.63,On Leave,Kurunegala,EMP009308,16
EMP005163,Kithsiri,Wickramasinghe,Male,"October 13, 1999",emp005163@company.lk,0768833244,D008,IT,IT Manager,permanent,"April 05, 2015",227224.5,ACTIVE,Colombo,EMP019567,9
EMP003268,Kevin,Amarasinghe,F,24/02/1983,emp003268@company.lk,0745132790,D011,ADMIN,Admin Executive,CONTRACT,07/07/2019,,On Leave,Negombo,EMP017405,11
EMP010200,Chamath,Fernando,male,1991-05-08,emp010200@company.lk,0766153081,D010,R&D,R&D Engineer,,24 Dec 2022,126162.74,Active,Negombo,EMP009872,18
EMP001801,Mia,Williams,M,16 Sep 1971,emp001801@company.lk,0799399657,D001,engineering,DevOps Engineer,,12 Jan 2011,214961.93,on leave,Jaffna,EMP010540,27
